Province,Date,Cumulative confirmed cases,Confirmed cases per day,Cumulative death cases,Deaths per day,Cumulative hospitalizations cases,hospitalizations per day,Mortality rate,Daily mortality rate
BC,2021-11-07,209627,441,2201,0,441,0,1.05,0.0
PE,2021-11-07,324,4,0,0,0,0,0.0,0.0
YT,2021-11-07,1197,23,10,0,0,0,0.835,0.0
MB,2021-11-07,64538,147,1267,1,88,0,1.963,0.68
NB,2021-11-07,6769,53,121,0,15,2,1.788,0.0
MB,2021-11-08,64718,180,1268,1,112,24,1.959,0.556
NU,2021-11-08,674,0,4,0,0,0,0.593,0.0
YT,2021-11-08,1219,22,10,0,0,0,0.82,0.0
NL,2021-11-08,2012,9,16,0,1,0,0.795,0.0
NS,2021-11-08,7568,111,101,0,8,0,1.335,0.0
SK,2021-11-08,78824,100,870,1,191,0,1.104,1.0
NB,2021-11-08,6813,44,121,0,17,2,1.776,0.0
ON,2021-11-08,604341,397,9680,7,231,27,1.602,1.763
NT,2021-11-08,1886,0,11,0,0,0,0.583,0.0
PE,2021-11-08,324,0,0,0,0,0,0.0,0.0
NL,2021-11-09,2012,0,16,0,1,0,0.795,0.0
ON,2021-11-09,604914,573,9681,1,248,17,1.6,0.175
NT,2021-11-09,1925,39,11,0,0,0,0.571,0.0
NS,2021-11-09,7624,56,102,1,8,0,1.338,1.786
PE,2021-11-09,324,0,0,0,0,0,0.0,0.0
YT,2021-11-09,1248,29,10,0,0,0,0.801,0.0
SK,2021-11-09,78910,86,871,1,193,2,1.104,1.163
AB,2021-11-09,328359,500,3164,5,608,0,0.964,1.0
NU,2021-11-09,674,0,4,0,0,0,0.593,0.0
BC,2021-11-09,210576,566,2223,5,426,19,1.056,0.883
NL,2021-11-10,2019,7,16,0,2,1,0.792,0.0
NT,2021-11-10,1951,26,12,1,0,0,0.615,3.846
MB,2021-11-10,65019,139,1271,0,111,2,1.955,0.0
NU,2021-11-10,674,0,4,0,0,0,0.593,0.0
QC,2021-11-10,425459,722,11551,4,220,1,2.715,0.554
PE,2021-11-10,324,0,0,0,0,0,0.0,0.0
NB,2021-11-10,6934,69,121,0,17,1,1.745,0.0
YT,2021-11-10,1263,15,10,0,0,0,0.792,0.0
NS,2021-11-10,7654,30,102,0,9,1,1.333,0.0
NU,2021-11-11,674,0,4,0,0,0,0.593,0.0
NB,2021-11-11,7004,70,121,0,18,1,1.728,0.0
MB,2021-11-11,65198,179,1272,1,111,0,1.951,0.559
YT,2021-11-11,1286,23,10,0,0,0,0.778,0.0
NT,2021-11-11,1951,0,12,0,0,0,0.615,0.0
ON,2021-11-11,606204,696,9691,6,255,11,1.599,0.862
AB,2021-11-11,329203,376,3171,7,582,0,0.963,1.862
NL,2021-11-11,2019,0,16,0,2,0,0.792,0.0
PE,2021-11-11,324,0,0,0,0,0,0.0,0.0
BC,2021-11-11,211579,492,2234,0,379,0,1.056,0.0
YT,2021-11-12,1308,22,10,0,0,0,0.765,0.0
NU,2021-11-12,674,0,4,0,0,0,0.593,0.0
ON,2021-11-12,606852,648,9698,7,267,12,1.598,1.08
NT,2021-11-12,1951,0,12,0,0,0,0.615,0.0
BC,2021-11-12,212049,470,2257,23,384,5,1.064,4.894
SK,2021-11-12,79334,122,887,5,180,2,1.118,4.098
NB,2021-11-12,7069,65,121,0,19,1,1.712,0.0
NS,2021-11-12,7720,70,102,0,9,0,1.321,0.0
PE,2021-11-12,327,3,0,0,0,0,0.0,0.0
NU,2021-11-13,674,0,4,0,0,0,0.593,0.0
BC,2021-11-13,212460,411,2257,0,384,0,1.062,0.0
NB,2021-11-13,7129,60,121,0,22,3,1.697,0.0
NL,2021-11-13,2025,0,16,0,1,0,0.79,0.0
MB,2021-11-13,65501,136,1276,1,110,0,1.948,0.735
NT,2021-11-13,2001,50,12,0,0,0,0.6,0.0
AB,2021-11-13,329995,357,3171,0,554,0,0.961,0.0
YT,2021-11-13,1332,24,11,1,0,0,0.826,4.167
ON,2021-11-13,607447,595,9702,4,268,1,1.597,0.672
PE,2021-11-13,327,0,0,0,0,0,0.0,0.0
YT,2021-11-14,1370,38,11,0,0,0,0.803,0.0
NU,2021-11-14,674,0,4,0,0,0,0.593,0.0
BC,2021-11-14,212854,394,2257,0,384,0,1.06,0.0
MB,2021-11-14,65606,105,1279,3,110,0,1.95,2.857
SK,2021-11-14,79497,110,890,1,168,0,1.12,0.909
AB,2021-11-14,330284,289,3188,17,554,0,0.965,5.882
ON,2021-11-14,607947,500,9704,2,283,15,1.596,0.4
PE,2021-11-14,327,0,0,0,0,0,0.0,0.0
NT,2021-11-14,2001,0,12,0,0,0,0.6,0.0
NL,2021-11-14,2025,0,16,0,1,0,0.79,0.0
YT,2021-11-15,1397,27,11,0,0,0,0.787,0.0
PE,2021-11-15,328,1,0,0,0,0,0.0,0.0
NU,2021-11-15,674,0,4,0,0,0,0.593,0.0
NS,2021-11-15,7811,99,103,1,9,0,1.319,1.01
QC,2021-11-15,428597,542,11565,1,202,13,2.698,0.185
NT,2021-11-15,2021,20,12,0,0,0,0.594,0.0
NB,2021-11-15,7234,40,122,0,21,1,1.686,0.0
SK,2021-11-15,79594,97,892,2,171,3,1.121,2.062
NL,2021-11-15,2027,2,17,1,1,0,0.839,50.0
MB,2021-11-15,65761,155,1282,3,111,1,1.949,1.935
ON,2021-11-15,608442,495,9708,4,302,19,1.596,0.808
BC,2021-11-16,213482,336,2274,1,376,0,1.065,0.298
NT,2021-11-16,2028,7,12,0,0,0,0.592,0.0
NS,2021-11-16,7842,31,105,2,9,0,1.339,6.452
ON,2021-11-16,609106,664,9714,6,304,2,1.595,0.904
YT,2021-11-16,1414,17,11,0,0,0,0.778,0.0
SK,2021-11-16,79610,16,893,1,171,0,1.122,6.25
NB,2021-11-16,7268,34,122,0,22,1,1.679,0.0
NU,2021-11-16,674,0,4,0,0,0,0.593,0.0
NL,2021-11-16,2027,0,17,0,1,0,0.839,0.0
PE,2021-11-16,328,0,0,0,0,0,0.0,0.0
MB,2021-11-16,65875,114,1286,4,119,8,1.952,3.509
NB,2021-11-17,7350,82,122,0,30,8,1.66,0.0
PE,2021-11-17,335,7,0,0,0,0,0.0,0.0
YT,2021-11-17,1438,24,11,0,0,0,0.765,0.0
NU,2021-11-17,674,0,4,0,0,0,0.593,0.0
BC,2021-11-17,213950,468,2281,7,379,3,1.066,1.496
NS,2021-11-17,7862,20,105,0,10,1,1.336,0.0
NT,2021-11-17,2029,1,12,0,0,0,0.591,0.0
NL,2021-11-18,2031,0,17,0,0,0,0.837,0.0
QC,2021-11-18,430685,792,11569,4,205,10,2.686,0.505
PE,2021-11-18,336,1,0,0,0,0,0.0,0.0
NU,2021-11-18,674,0,4,0,0,0,0.593,0.0
MB,2021-11-18,66198,193,1288,1,111,0,1.946,0.518
NT,2021-11-18,2032,3,12,0,0,0,0.591,0.0
YT,2021-11-18,1466,28,12,1,0,0,0.819,3.571
NS,2021-11-18,7884,22,105,0,10,0,1.332,0.0
NT,2021-11-19,2032,0,12,0,0,0,0.591,0.0
NB,2021-11-19,7512,90,122,0,28,0,1.624,0.0
YT,2021-11-19,1499,33,12,0,0,0,0.801,0.0
NL,2021-11-19,2035,4,17,0,0,0,0.835,0.0
NU,2021-11-19,674,0,4,0,0,0,0.593,0.0
BC,2021-11-19,214838,398,2293,3,358,3,1.067,0.754
PE,2021-11-19,339,3,0,0,0,0,0.0,0.0
BC,2021-11-20,215191,353,2293,0,358,0,1.066,0.0
NL,2021-11-20,2035,0,17,0,0,0,0.835,0.0
ON,2021-11-20,612023,734,9738,7,283,11,1.591,0.954
NT,2021-11-20,2036,4,12,0,0,0,0.589,0.0
NB,2021-11-20,7579,67,122,0,30,2,1.61,0.0
PE,2021-11-20,343,4,0,0,0,0,0.0,0.0
YT,2021-11-20,1516,17,12,0,0,0,0.792,0.0
AB,2021-11-20,332677,379,3211,0,496,0,0.965,0.0
QC,2021-11-20,432167,764,11576,5,201,0,2.679,0.654
MB,2021-11-20,66564,172,1296,5,107,0,1.947,2.907
NU,2021-11-20,674,0,4,0,0,0,0.593,0.0
MB,2021-11-21,66693,129,1299,3,107,0,1.948,2.326
AB,2021-11-21,332947,270,3217,6,496,0,0.966,2.222
PE,2021-11-21,345,2,0,0,0,0,0.0,0.0
NB,2021-11-21,7669,90,122,0,32,2,1.591,0.0
BC,2021-11-21,215530,339,2293,0,358,0,1.064,0.0
NL,2021-11-21,2035,0,17,0,0,0,0.835,0.0
YT,2021-11-21,1531,15,12,0,0,0,0.784,0.0
NT,2021-11-21,2036,0,12,0,0,0,0.589,0.0
NU,2021-11-21,674,0,4,0,0,0,0.593,0.0
NU,2021-11-22,674,0,4,0,0,0,0.593,0.0
ON,2021-11-22,613174,557,9744,4,273,9,1.589,0.718
NB,2021-11-22,7731,62,122,0,33,1,1.578,0.0
SK,2021-11-22,80413,73,907,1,152,2,1.128,1.37
MB,2021-11-22,66837,144,1300,1,107,0,1.945,0.694
PE,2021-11-22,349,4,0,0,0,0,0.0,0.0
QC,2021-11-22,433549,662,11582,1,204,5,2.671,0.151
NT,2021-11-22,2044,8,12,0,0,0,0.587,0.0
YT,2021-11-22,1547,16,12,0,0,0,0.776,0.0
NS,2021-11-22,7963,60,107,2,9,1,1.344,3.333
NL,2021-11-22,2038,3,17,0,1,1,0.834,0.0
AB,2021-11-23,333691,473,3231,4,475,12,0.968,0.846
NT,2021-11-23,2055,11,12,0,0,0,0.584,0.0
YT,2021-11-23,1565,18,12,0,0,0,0.767,0.0
BC,2021-11-23,216156,339,2304,1,345,8,1.066,0.295
NS,2021-11-23,7992,29,107,0,12,3,1.339,0.0
NL,2021-11-23,2038,0,17,0,1,0,0.834,0.0
NB,2021-11-23,7806,75,123,1,45,12,1.576,1.333
ON,2021-11-23,613927,753,9749,5,287,14,1.588,0.664
PE,2021-11-23,356,7,0,0,0,0,0.0,0.0
MB,2021-11-23,66968,131,1307,7,107,0,1.952,5.344
NU,2021-11-23,674,0,4,0,0,0,0.593,0.0
NU,2021-11-24,674,0,4,0,0,0,0.593,0.0
NS,2021-11-24,8012,20,107,0,12,0,1.335,0.0
PE,2021-11-24,363,7,0,0,0,0,0.0,0.0
MB,2021-11-24,67099,131,1311,4,107,0,1.954,3.053
YT,2021-11-24,1579,14,12,0,0,0,0.76,0.0
NB,2021-11-24,7893,87,123,0,45,0,1.558,0.0
ON,2021-11-24,614676,749,9755,6,288,1,1.587,0.801
NT,2021-11-24,2057,2,12,0,0,0,0.583,0.0
NL,2021-11-24,2042,4,18,1,1,0,0.881,25.0
QC,2021-11-24,435171,884,11588,5,211,8,2.663,0.566
NT,2021-11-25,2059,2,12,0,0,0,0.583,0.0
NU,2021-11-25,674,0,4,0,0,0,0.593,0.0
NL,2021-11-25,2042,0,18,0,1,0,0.881,0.0
PE,2021-11-25,365,2,0,0,0,0,0.0,0.0
YT,2021-11-25,1596,17,12,0,0,0,0.752,0.0
NB,2021-11-25,7988,95,123,0,54,9,1.54,0.0
NS,2021-11-25,8034,22,108,1,12,0,1.344,4.545
NL,2021-11-26,2048,6,18,0,1,0,0.879,0.0
ON,2021-11-26,616573,908,9761,4,268,9,1.583,0.441
NB,2021-11-26,8087,99,123,0,56,2,1.521,0.0
NU,2021-11-26,674,0,4,0,0,0,0.593,0.0
SK,2021-11-26,80775,108,913,1,143,1,1.13,0.926
NT,2021-11-26,2059,0,12,0,0,0,0.583,0.0
YT,2021-11-26,1604,8,13,1,0,0,0.81,12.5
PE,2021-11-26,367,2,0,0,0,0,0.0,0.0
MB,2021-11-27,67591,155,1321,3,83,0,1.954,1.935
NL,2021-11-27,2048,0,18,0,1,0,0.879,0.0
BC,2021-11-27,217632,318,2322,0,291,0,1.067,0.0
NT,2021-11-27,2059,0,12,0,0,0,0.583,0.0
AB,2021-11-27,335025,251,3235,0,455,0,0.966,0.0
YT,2021-11-27,1625,21,13,0,0,0,0.8,0.0
NU,2021-11-27,674,0,4,0,0,0,0.593,0.0
PE,2021-11-27,367,0,0,0,0,0,0.0,0.0
NB,2021-11-27,8172,85,123,0,61,5,1.505,0.0
ON,2021-11-28,618176,719,9768,4,255,1,1.58,0.556
NL,2021-11-28,2048,0,18,0,1,0,0.879,0.0
PE,2021-11-28,372,5,0,0,0,0,0.0,0.0
MB,2021-11-28,67682,91,1322,1,83,0,1.953,1.099
NT,2021-11-28,2059,0,12,0,0,0,0.583,0.0
QC,2021-11-28,439142,813,11594,0,216,11,2.64,0.0
AB,2021-11-28,335256,231,3242,7,455,0,0.967,3.03
BC,2021-11-28,217919,287,2322,0,291,0,1.066,0.0
NU,2021-11-28,674,0,4,0,0,0,0.593,0.0
YT,2021-11-28,1632,7,13,0,0,0,0.797,0.0
NB,2021-11-28,8217,45,123,0,62,1,1.497,0.0
NB,2021-11-29,8263,46,124,1,64,2,1.501,2.174
NT,2021-11-29,2059,0,12,0,0,0,0.583,0.0
NL,2021-11-29,2057,9,18,0,1,0,0.875,0.0
PE,2021-11-29,372,0,0,0,0,0,0.0,0.0
SK,2021-11-29,80950,49,925,1,130,1,1.143,2.041
MB,2021-11-29,67770,88,1323,1,98,15,1.952,1.136
NS,2021-11-29,8113,59,109,1,9,0,1.344,1.695
YT,2021-11-29,1637,5,13,0,0,0,0.794,0.0
NU,2021-11-29,674,0,4,0,0,0,0.593,0.0
ON,2021-11-29,618855,679,9772,4,281,26,1.579,0.589
QC,2021-11-29,439858,716,11596,2,226,10,2.636,0.279
BC,2021-11-29,218247,328,2333,11,303,12,1.069,3.354
NU,2021-11-30,674,0,4,0,0,0,0.593,0.0
AB,2021-11-30,335920,433,3255,7,434,2,0.969,1.617
SK,2021-11-30,80992,42,925,0,133,3,1.142,0.0
NL,2021-11-30,2057,0,18,0,1,0,0.875,0.0
NS,2021-11-30,8174,61,110,1,9,0,1.346,1.639
PE,2021-11-30,373,1,0,0,0,0,0.0,0.0
NB,2021-11-30,8318,55,125,1,66,2,1.503,1.818
YT,2021-11-30,1645,8,13,0,0,0,0.79,0.0
ON,2021-11-30,619796,941,9780,8,294,13,1.578,0.85
MB,2021-11-30,67894,124,1327,4,98,0,1.955,3.226
QC,2021-11-30,440775,917,11599,3,227,1,2.632,0.327
NT,2021-11-30,2060,1,12,0,0,0,0.583,0.0
BC,2021-12-01,219002,368,2340,7,301,1,1.068,1.902
NB,2021-12-01,8411,93,128,3,67,1,1.522,3.226
ON,2021-12-01,620843,1047,9784,4,299,5,1.576,0.382
QC,2021-12-01,441885,1110,11601,2,239,12,2.625,0.18
NU,2021-12-01,674,0,4,0,0,0,0.593,0.0
PE,2021-12-01,380,7,0,0,0,0,0.0,0.0
SK,2021-12-01,81074,82,926,1,133,0,1.142,1.22
YT,2021-12-01,1649,4,13,0,0,0,0.788,0.0
NT,2021-12-01,2063,3,12,0,0,0,0.582,0.0
NS,2021-12-02,8249,40,110,0,8,1,1.333,0.0
NT,2021-12-02,2068,5,12,0,0,0,0.58,0.0
YT,2021-12-02,1662,13,14,1,0,0,0.842,7.692
PE,2021-12-02,381,1,0,0,0,0,0.0,0.0
NL,2021-12-02,2059,0,18,0,0,0,0.874,0.0
SK,2021-12-02,81145,71,927,1,134,1,1.142,1.408
NU,2021-12-02,674,0,4,0,0,0,0.593,0.0
NL,2021-12-03,2064,5,18,0,0,0,0.872,0.0
YT,2021-12-03,1669,7,14,0,0,0,0.839,0.0
QC,2021-12-03,444631,1456,11605,0,230,3,2.61,0.0
NT,2021-12-03,2068,0,12,0,0,0,0.58,0.0
NU,2021-12-03,674,0,4,0,0,0,0.593,0.0
NS,2021-12-03,8269,20,110,0,8,0,1.33,0.0
SK,2021-12-03,81225,80,928,1,136,2,1.143,1.25
PE,2021-12-03,382,1,0,0,0,0,0.0,0.0
BC,2021-12-04,220091,324,2351,0,276,0,1.068,0.0
NU,2021-12-04,675,1,4,0,0,0,0.593,0.0
MB,2021-12-04,68512,185,1337,3,88,0,1.951,1.622
NT,2021-12-04,2069,1,12,0,0,0,0.58,0.0
PE,2021-12-04,387,5,0,0,0,0,0.0,0.0
NB,2021-12-04,8680,77,132,0,51,2,1.521,0.0
YT,2021-12-04,1679,10,14,0,0,0,0.834,0.0
AB,2021-12-04,337220,247,3258,0,395,0,0.966,0.0
NL,2021-12-04,2064,0,18,0,0,0,0.872,0.0
PE,2021-12-05,389,2,0,0,0,0,0.0,0.0
NU,2021-12-05,675,0,4,0,0,0,0.593,0.0
BC,2021-12-05,220393,302,2351,0,276,0,1.067,0.0
YT,2021-12-05,1686,7,14,0,0,0,0.83,0.0
MB,2021-12-05,68716,204,1343,6,88,0,1.954,2.941
ON,2021-12-05,624879,820,9813,10,291,3,1.57,1.22
SK,2021-12-05,81363,70,928,0,132,2,1.141,0.0
NL,2021-12-05,2064,0,18,0,0,0,0.872,0.0
AB,2021-12-05,337404,184,3263,5,395,0,0.967,2.717
NT,2021-12-05,2069,0,12,0,0,0,0.58,0.0
NB,2021-12-06,8869,71,136,3,49,3,1.533,4.225
YT,2021-12-06,1692,6,14,0,0,0,0.827,0.0
QC,2021-12-06,448428,1150,11615,2,226,7,2.59,0.174
NT,2021-12-06,2069,0,12,0,0,0,0.58,0.0
ON,2021-12-06,625878,999,9819,6,317,26,1.569,0.601
MB,2021-12-06,68857,141,1347,4,104,16,1.956,2.837
NL,2021-12-06,2064,0,18,0,0,0,0.872,0.0
NU,2021-12-06,675,0,4,0,0,0,0.593,0.0
PE,2021-12-06,392,3,0,0,0,0,0.0,0.0
NL,2021-12-07,2071,7,18,0,0,0,0.869,0.0
AB,2021-12-07,338022,384,3272,4,373,7,0.968,1.042
NU,2021-12-07,675,0,4,0,0,0,0.593,0.0
NS,2021-12-07,8328,22,110,0,7,0,1.321,0.0
NT,2021-12-07,2069,0,12,0,0,0,0.58,0.0
QC,2021-12-07,449720,1292,11617,2,235,9,2.583,0.155
YT,2021-12-07,1693,1,14,0,0,0,0.827,0.0
ON,2021-12-07,627042,1164,9824,5,348,31,1.567,0.43
PE,2021-12-07,397,5,0,0,0,0,0.0,0.0
SK,2021-12-07,81462,52,933,3,131,1,1.145,5.769
BC,2021-12-07,221048,375,2363,1,242,1,1.069,0.267
NU,2021-12-08,676,1,4,0,0,0,0.592,0.0
YT,2021-12-08,1698,5,14,0,0,0,0.824,0.0
NT,2021-12-08,2069,0,12,0,0,0,0.58,0.0
QC,2021-12-08,451272,1552,11621,4,242,7,2.575,0.258
MB,2021-12-08,69139,155,1351,2,95,0,1.954,1.29
NL,2021-12-08,2076,5,18,0,0,0,0.867,0.0
PE,2021-12-08,403,6,0,0,0,0,0.0,0.0
NS,2021-12-08,8362,34,110,0,7,0,1.315,0.0
NT,2021-12-09,2069,0,12,0,0,0,0.58,0.0
NL,2021-12-09,2076,0,18,0,0,0,0.867,0.0
NU,2021-12-09,676,0,4,0,0,0,0.592,0.0
YT,2021-12-09,1705,7,14,0,0,0,0.821,0.0
PE,2021-12-09,406,3,0,0,0,0,0.0,0.0
QC,2021-12-09,453257,1985,11624,3,255,13,2.565,0.151
NT,2021-12-10,2070,1,12,0,0,0,0.58,0.0
NL,2021-12-10,2078,2,18,0,0,0,0.866,0.0
PE,2021-12-10,413,7,0,0,0,0,0.0,0.0
QC,2021-12-10,455235,1978,11628,4,256,1,2.554,0.202
YT,2021-12-10,1719,14,14,0,0,0,0.814,0.0
NU,2021-12-10,676,0,4,0,0,0,0.592,0.0
NS,2021-12-10,8537,123,110,0,5,0,1.289,0.0
NU,2021-12-11,676,0,4,0,0,0,0.592,0.0
BC,2021-12-11,222690,383,2381,0,211,0,1.069,0.0
NS,2021-12-11,8666,129,110,0,5,0,1.269,0.0
MB,2021-12-11,69682,159,1358,0,87,0,1.949,0.0
PE,2021-12-11,413,0,0,0,0,0,0.0,0.0
NL,2021-12-11,2078,0,18,0,0,0,0.866,0.0
NT,2021-12-11,2070,0,12,0,0,0,0.58,0.0
AB,2021-12-11,339291,259,3272,0,367,0,0.964,0.0
ON,2021-12-11,633070,1583,9852,4,323,13,1.556,0.253
YT,2021-12-11,1725,6,14,0,0,0,0.812,0.0
BC,2021-12-12,223051,361,2381,0,211,0,1.067,0.0
NS,2021-12-12,8777,111,110,0,5,0,1.253,0.0
ON,2021-12-12,634512,1442,9854,2,330,7,1.553,0.139
NL,2021-12-12,2078,0,18,0,0,0,0.866,0.0
PE,2021-12-12,420,7,0,0,0,0,0.0,0.0
QC,2021-12-12,458972,1712,11638,5,262,11,2.536,0.292
MB,2021-12-12,69847,165,1361,3,87,0,1.949,1.818
AB,2021-12-12,339492,201,3275,3,367,0,0.965,1.493
SK,2021-12-12,81817,37,936,0,109,0,1.144,0.0
NT,2021-12-12,2070,0,12,0,0,0,0.58,0.0
NB,2021-12-12,9604,112,140,0,39,7,1.458,0.0
YT,2021-12-12,1735,10,14,0,0,0,0.807,0.0
NU,2021-12-12,676,0,4,0,0,0,0.592,0.0
NT,2021-12-13,2071,1,12,0,0,0,0.579,0.0
SK,2021-12-13,81852,35,936,0,110,1,1.144,0.0
NL,2021-12-13,2093,15,18,0,0,0,0.86,0.0
QC,2021-12-13,460611,1639,11644,6,268,6,2.528,0.366
YT,2021-12-13,1740,5,14,0,0,0,0.805,0.0
PE,2021-12-13,420,0,0,0,0,0,0.0,0.0
ON,2021-12-13,636017,1505,9860,6,369,39,1.55,0.399
NU,2021-12-13,676,0,4,0,0,0,0.592,0.0
MB,2021-12-13,69999,152,1362,1,90,3,1.946,0.658
NB,2021-12-13,9704,100,142,2,41,2,1.463,2.0
NS,2021-12-14,9018,127,110,0,4,0,1.22,0.0
QC,2021-12-14,462766,2155,11647,3,293,25,2.517,0.139
NL,2021-12-14,2093,0,18,0,0,0,0.86,0.0
YT,2021-12-14,1744,4,14,0,0,0,0.803,0.0
ON,2021-12-14,638190,2173,9866,6,389,20,1.546,0.276
NB,2021-12-14,9813,109,144,2,44,3,1.467,1.835
SK,2021-12-14,81899,47,940,4,110,0,1.148,8.511
NU,2021-12-14,676,0,4,0,0,0,0.592,0.0
AB,2021-12-14,340212,444,3286,3,366,9,0.966,0.676
BC,2021-12-14,224068,597,2386,0,191,6,1.065,0.0
NT,2021-12-14,2071,0,12,0,0,0,0.579,0.0
PE,2021-12-14,423,3,0,0,0,0,0.0,0.0
QC,2021-12-15,465432,2666,11652,5,309,16,2.503,0.188
NU,2021-12-15,676,0,4,0,0,0,0.592,0.0
MB,2021-12-15,70345,174,1365,1,88,3,1.94,0.575
YT,2021-12-15,1751,7,14,0,0,0,0.8,0.0
BC,2021-12-15,224824,756,2393,7,193,2,1.064,0.926
NL,2021-12-15,2106,13,18,0,0,0,0.855,0.0
NS,2021-12-15,9196,178,110,0,4,0,1.196,0.0
NT,2021-12-15,2076,5,12,0,0,0,0.578,0.0
PE,2021-12-15,434,11,0,0,0,0,0.0,0.0
PE,2021-12-16,444,10,0,0,0,0,0.0,0.0
YT,2021-12-16,1757,6,14,0,0,0,0.797,0.0
NL,2021-12-16,2106,0,18,0,0,0,0.855,0.0
NS,2021-12-16,9483,287,110,0,4,0,1.16,0.0
SK,2021-12-16,82015,54,940,0,106,1,1.146,0.0
NT,2021-12-16,2082,6,12,0,0,0,0.576,0.0
NU,2021-12-16,676,0,4,0,0,0,0.592,0.0
PE,2021-12-17,475,31,0,0,0,0,0.0,0.0
NU,2021-12-17,676,0,4,0,0,0,0.592,0.0
ON,2021-12-17,648298,3913,9886,7,360,16,1.525,0.179
NS,2021-12-17,9877,394,110,0,5,1,1.114,0.0
NB,2021-12-17,10313,163,146,2,45,4,1.416,1.227
NT,2021-12-17,2082,0,12,0,0,0,0.576,0.0
NL,2021-12-17,2152,46,18,0,0,0,0.836,0.0
QC,2021-12-17,472805,4027,11663,4,312,7,2.467,0.099
YT,2021-12-17,1764,7,14,0,0,0,0.794,0.0
SK,2021-12-17,82069,54,941,1,107,1,1.147,1.852
BC,2021-12-17,226556,932,2399,3,191,7,1.059,0.322
ON,2021-12-18,652184,3886,9896,10,383,23,1.517,0.257
NU,2021-12-18,676,0,4,0,0,0,0.592,0.0
YT,2021-12-18,1777,13,14,0,0,0,0.788,0.0
MB,2021-12-18,71066,251,1368,1,84,0,1.925,0.398
BC,2021-12-18,227429,873,2399,0,191,0,1.055,0.0
NL,2021-12-18,2152,0,18,0,0,0,0.836,0.0
NT,2021-12-18,2082,0,12,0,0,0,0.576,0.0
AB,2021-12-18,342554,710,3286,0,344,0,0.959,0.0
NS,2021-12-18,10303,426,110,0,5,0,1.068,0.0
QC,2021-12-18,477124,4319,11667,4,347,35,2.445,0.093
PE,2021-12-18,488,13,0,0,0,0,0.0,0.0
AB,2021-12-19,343117,563,3292,6,344,0,0.959,1.066
MB,2021-12-19,71401,335,1368,0,84,0,1.916,0.0
NS,2021-12-19,10779,476,110,0,5,0,1.021,0.0
NU,2021-12-19,676,0,4,0,0,0,0.592,0.0
PE,2021-12-19,488,0,0,0,0,0,0.0,0.0
NB,2021-12-19,10554,108,148,0,43,3,1.402,0.0
YT,2021-12-19,1786,9,14,0,0,0,0.784,0.0
NT,2021-12-19,2082,0,12,0,0,0,0.576,0.0
BC,2021-12-19,228284,855,2399,0,191,0,1.051,0.0
SK,2021-12-19,82208,77,941,0,105,4,1.145,0.0
QC,2021-12-19,481820,4696,11669,2,376,29,2.422,0.043
NL,2021-12-19,2213,61,18,0,0,0,0.813,0.0
NT,2021-12-20,2082,0,12,0,0,0,0.576,0.0
NS,2021-12-20,11264,485,110,0,7,2,0.977,0.0
NL,2021-12-20,2240,27,18,0,0,0,0.804,0.0
MB,2021-12-20,71612,211,1370,2,86,2,1.913,0.948
QC,2021-12-20,486208,4388,11676,7,397,21,2.401,0.16
PE,2021-12-20,504,16,0,0,0,0,0.0,0.0
NU,2021-12-20,676,0,4,0,0,0,0.592,0.0
ON,2021-12-20,660258,4337,9905,4,392,17,1.5,0.092
YT,2021-12-20,1794,8,14,0,0,0,0.78,0.0
QC,2021-12-21,492762,6554,11680,4,415,18,2.37,0.061
AB,2021-12-21,345261,1354,3299,5,329,5,0.956,0.369
BC,2021-12-21,231074,1553,2403,1,192,7,1.04,0.064
NT,2021-12-21,2083,1,12,0,0,0,0.576,0.0
YT,2021-12-21,1796,2,14,0,0,0,0.78,0.0
NL,2021-12-21,2267,27,18,0,0,0,0.794,0.0
PE,2021-12-21,529,25,0,0,0,0,0.0,0.0
NU,2021-12-21,676,0,4,0,0,0,0.592,0.0
ON,2021-12-21,665737,5479,9914,9,416,24,1.489,0.164
QC,2021-12-22,501025,8263,11686,6,445,30,2.332,0.073
NT,2021-12-22,2090,7,12,0,0,0,0.574,0.0
PE,2021-12-22,560,31,0,0,0,0,0.0,0.0
NS,2021-12-22,12323,537,111,1,6,0,0.901,0.186
YT,2021-12-22,1798,2,14,0,0,0,0.779,0.0
NL,2021-12-22,2327,60,18,0,0,0,0.774,0.0
ON,2021-12-22,673942,8205,9917,3,425,9,1.471,0.037
MB,2021-12-22,72332,409,1377,4,91,7,1.904,0.978
NU,2021-12-22,676,0,4,0,0,0,0.592,0.0
NT,2021-12-23,2090,0,12,0,0,0,0.574,0.0
YT,2021-12-23,1810,12,14,0,0,0,0.773,0.0
NS,2021-12-23,13012,689,111,0,10,4,0.853,0.0
NU,2021-12-23,679,3,4,0,0,0,0.589,0.0
ON,2021-12-23,685055,11113,9931,14,454,29,1.45,0.126
NL,2021-12-23,2427,100,18,0,0,0,0.742,0.0
QC,2021-12-23,512389,11364,11690,4,473,28,2.281,0.035
PE,2021-12-23,588,28,0,0,0,0,0.0,0.0
BC,2021-12-23,235609,2502,2410,1,195,8,1.023,0.04
MB,2021-12-23,72855,523,1378,1,95,4,1.891,0.191
PE,2021-12-24,621,33,0,0,0,0,0.0,0.0
ON,2021-12-24,696045,10990,9942,11,516,62,1.428,0.1
